,genre1,genre2,genre3,genre4,genre5,ids,language,overview,popularity,poster_path,release_date,release_year,title,vote_average
91,18,10751,35,0,0,404378,en,"Based on the international best selling book. The true feel good story of how James Bowen, a busker and recovering drug addict, had his life transformed when he met a stray ginger cat.",2.510332,/6gJ4ENXs2thjxe0mK8TjAZOOPMT.jpg,2016-11-04,2016,A Street Cat Named Bob,7.6
92,18,10749,36,0,0,318781,en,"A young woman's desperate search for her abducted boyfriend that draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.",2.495762,/buEhROtfCEFNhjPWdJVgeVnrThj.jpg,2016-02-18,2016,Colonia,7.3
93,80,18,9648,0,0,379170,en,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,2.489815,/tohC9Ytf7akG9tJcdLIRtW6QL8b.jpg,2016-01-01,2016,Sherlock: The Abominable Bride,7.9
94,18,0,0,0,0,374473,en,"A middle aged carpenter, who requires state welfare after injuring himself, is joined by a single mother in a similar scenario.",2.487215,/jJhqXTsAXCS46NhkYXBM7HDs8z8.jpg,2016-10-21,2016,"I, Daniel Blake",7.8
95,28,16,12,18,14,390734,ja,"The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",2.479687,/hl6Q7TWyaRWgkZWkozl2YBtD2ml.jpg,2016-07-09,2016,Kingsglaive: Final Fantasy XV,6.7
96,18,14,27,53,0,301804,en,About an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.,2.478862,/gxLbtldznCL1gg84rSMEmEBH5PY.jpg,2016-04-07,2016,Before I Wake,6.1
97,18,10749,878,0,0,301875,en,A futuristic love story set in a world where emotions have been eradicated.,2.445954,/hhTg6vU9gmItu01Ac6r1U4ZdPGH.jpg,2016-07-15,2016,Equals,5.9
98,18,10752,0,0,0,293767,en,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad - contrasting the realities of war with America's perceptions.,2.440969,/jw60oWt2PWWCvuz8S93i2RH4XJh.jpg,2016-11-10,2016,Billy Lynn's Long Halftime Walk,5.8
99,10752,18,53,0,0,334517,en,Irish Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during in the early 1960s.,2.41754,/9r21jawIp226dlQ8dLzwSBrRDNY.jpg,2016-09-19,2016,The Siege of Jadotville,7.2
100,35,18,0,0,0,325346,en,"Aspiring New York City artist, John Hollar returns to his Middle America hometown on the eve of his mother’s brain surgery. Joined by his girlfriend, eight months pregnant with their first child, John is forced to navigate the crazy world he left behind.",2.416416,/dPjW2sdryWBUbkOuaodDly72Mrp.jpg,2016-08-25,2016,The Hollars,6.4
101,18,53,27,0,0,293452,en,A mother and her young son release unimaginable horrors from the attic of their rural dream home.,2.350665,/htnXSuO0gMawdCfOZwFEs8kMCl8.jpg,2016-09-09,2016,The Disappointments Room,4.1
102,35,18,10749,0,0,413471,en,A sex therapist goes through puberty after the successful removal of a benign tumor resting against his pituitary gland. He experiences all the changes and effects of puberty over a three-week period.,2.32632,/f31mIpTb4KWpjueeAcIx0CRewff.jpg,2016-10-07,2016,The Late Bloomer,5.0
103,18,0,0,0,0,353326,en,"Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.",2.325098,/stXjVMZlY8khhjiJYrq4DdQ5uyV.jpg,2016-04-08,2016,The Man Who Knew Infinity,7.0
104,35,18,10749,0,0,291328,en,"It's Hollywood, 1958. Small town beauty queen and devout Baptist virgin Marla Mabrey, under contract to the infamous Howard Hughes, arrives in Los Angeles. At the airport, she meets her driver Frank Forbes, who is engaged to be married to his seventh grade sweetheart and is a deeply religious Methodist. Their instant attraction not only puts their religious convictions to the test, but also defies Hughes' number one rule: No employee is allowed to have any relationship whatsoever with a contract actress. Hughes' behavior intersects with Marla and Frank in very separate and unexpected ways, and as they are drawn deeper into his bizarre world, their values are challenged and their lives are changed.",2.317551,/tODM3IervLotPDwUFNaJvjTcNpG.jpg,2016-11-23,2016,Rules Don't Apply,5.9
105,35,80,18,0,0,338964,en,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",2.315595,/ujPtPYPr4r0erWn6Z86SkbEOl3n.jpg,2016-11-23,2016,Bad Santa 2,4.9
106,18,0,0,0,0,389630,en,A mother struggles to make a better life for her daughter.,2.31437,/8tMBGup98UrGgu5kYN83iOfyHZn.jpg,2016-12-09,2016,All We Had,4.6
107,18,80,53,0,0,354979,en,"Carved from a lifetime of experience that runs the gamut from incarceration to liberation, Dog Eat Dog is the story of three men who are all out of prison and now have the task of adapting themselves to civilian life.",2.309376,/mI3u5OpbDrHSVryIA3E0WYSdvi8.jpg,2016-11-04,2016,Dog Eat Dog,4.9
108,28,18,36,53,0,363579,ko,"Movie follows the activities of the Heroic Corps, an anti-Japanese independence organization that existed under the Japanese colonial period in South Korea. The group used violent means to achieve Korean independence.",2.286444,/raRRebBg9s1IwvP139AhnUSG3ed.jpg,2016-09-07,2016,The Age of Shadows,8.3
109,18,10749,0,0,0,339419,en,"The story of Richard and Mildred Loving, an interracial couple, whose challenge of their anti-miscegenation arrest for their marriage in Virginia led to a legal battle that would end at the US Supreme Court.",2.281314,/xzrVrrYvqX1pCim77GBx4Twns7i.jpg,2016-11-04,2016,Loving,6.5
110,35,18,0,0,0,381341,it,"During a dinner, a group of friends decide to share whatever text message or phone call they will receive during the evening - and all hell breaks loose.",2.225458,/1WaydZL42EzbPkBvgSGE5lNOfdb.jpg,2016-02-11,2016,Perfect Strangers,7.8
111,18,53,0,0,0,419590,en,"Women seeking therapy from a relationship counselor are programmed, via the Love Machine, to brutally kill their mates when a hypnotic response triggers their homicidal rage.",2.221539,/fp4Q9EHg01YzNjZ7nHzhzOVSame.jpg,2016-08-23,2016,The Love Machine,0.0
112,28,80,18,53,0,332411,en,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,2.193563,/1fbNrOS3OLb67d7q5gZ84fPFZD.jpg,2016-04-14,2016,I Am Wrath,4.2
113,18,0,0,0,0,374461,en,"A unique friendship develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years.",2.165964,/6qewDsh3LudwGRtGtoHgFJ2woxL.jpg,2016-09-16,2016,Mr. Church,7.1
114,12,18,36,0,0,310119,en,"On his way out of the wilderness, Jesus struggles with the Devil over the fate of a family in crisis, setting himself up for a dramatic test.",2.160365,/7NIkfDX1EtomSXcwRqa3o9lBvuJ.jpg,2016-05-13,2016,Last Days in the Desert,4.0
115,18,36,0,0,0,347026,en,"The inspiring true story of Seretse Khama, the King of Bechuanaland (modern Botswana), and Ruth Williams, the London office worker he married in 1948 in the face of fierce opposition from their families and the British and South African governments. Seretse and Ruth defied family, Apartheid and empire - their love triumphed over every obstacle flung in their path and in so doing they transformed their nation and inspired the world.",2.137527,/xyhoW9qK7ZaDM1V4A6pPL9DWjn8.jpg,2016-11-25,2016,A United Kingdom,6.5
116,53,18,80,0,0,340481,fr,"Jenny, a young doctor who feels guilty after a young woman she refused to see winds up dead a few days later, decides to find out who the girl was, after the police can't identify the young woman.",2.126886,/o7UivjQSOHq936L4dUg2ZQq7MqA.jpg,2016-10-05,2016,The Unknown Girl,5.9
117,18,36,0,0,0,402298,en,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",2.102451,/wyWZZEvual4sIsk6caQ8osMurXc.jpg,2016-09-30,2016,Denial,6.4
118,10749,18,10402,0,0,369557,en,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,2.100963,/s0C78plmx3dFcO3WMnoXCz56FiN.jpg,2016-03-11,2016,Sing Street,8.0
119,18,878,0,0,0,334538,en,"In the not too distant future, two young women who live in a remote ancient forest discover the world around them is on the brink of an apocalypse. Informed only by rumor, they fight intruders, disease, loneliness &amp; starvation.",2.071822,/raK9ndgk8vAgWol9zdthVSGwyzF.jpg,2016-06-03,2016,Into the Forest,5.4
120,28,18,80,53,0,384737,en,"After a botched heist, Eddie  a murderous crime boss, hunts down the seductive thief Karen who failed him. In order to win back Eddie’s trust, Karen recruits her ex-lover and premier thief Jack to steal a cargo of rare precious gems. But when the job goes down, allegiances are betrayed and lines are crossed as Jack, Karen, and Eddie face off in a fateful showdown.",2.064921,/1mTIqnBQfYjC1iC6YfrU1QlGHfl.jpg,2016-07-15,2016,Precious Cargo,4.9
121,18,53,0,0,0,375315,fa,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.",2.064434,/sLqw0NXQJY8S8Na94rlefavBnRX.jpg,2016-06-24,2016,The Salesman,7.2
122,18,10751,0,0,0,308409,da,"Erik, a lecturer in architecture, inherits his father’s large old house in Hellerup, north of Copenhagen. His wife Anna, a well-known television newscaster, suggests that they invite their friends to come and live with them. In this way she hopes to evade the boredom that has begun to seep into their marriage. Before long, a dozen women, men and children move into the country house, make collective decisions, engage in discussions and go swimming together in the nearby Øresund strait. They also rub each other up the wrong way on account of their smaller and larger idiosyncrasies. Their fragile equilibrium threatens to come undone when Erik falls in love with his student Emma and the young woman moves into the house. Fourteen-year-old Freja, daughter of Erik and Anna, aloofly observes these goings-on and seeks her own way.",2.041863,/5sH7mi29UMAE7c8p9V4kEjksicu.jpg,2016-01-14,2016,The Commune,6.9
123,28,12,18,9648,0,335778,en,"Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",2.037531,/cr8lQd94bxlhyDfimweUMnLZoxf.jpg,2016-02-19,2016,Risen,5.5
124,18,9648,53,0,0,311667,en,"Porter Wren is a Manhattan tabloid writer with an appetite for scandal. On the beat he sells murder, tragedy, and anything that passes for the truth. At home, he is a dedicated husband and father. But when Caroline, a seductive stranger asks him to dig into the unsolved murder of her filmmaker husband Simon, he is drawn into a very nasty case of sexual obsession and blackmail--one that threatens his job, his marriage, and his life.",2.02343,/s8VsHs12GKX8uKdjtuoUakYAEbQ.jpg,2016-05-20,2016,Manhattan Night,6.1
125,18,10749,0,0,0,330483,en,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,1.940022,/7EenqQdtZjOeBAAlxNtnG1eLHnf.jpg,2016-02-04,2016,The Choice,6.5
126,18,9648,10749,0,0,316021,en,"A psychosexual noir love story, set in Las Vegas and Paris, about love, obsession, sex, betrayal, revenge and, ultimately, the search for redemption.",1.93208,/9ZdlnjePpUhxRWz69KjqhIe7H5U.jpg,2016-12-09,2016,Frank & Lola,6.0
127,18,35,0,0,0,300667,en,"A teenager transitions from female to male, and his family must come to terms with that fact.",1.92216,/8uBrVr1gzWLsqJA98iLEjJN748Q.jpg,2016-02-11,2016,3 Generations,6.3
128,53,18,0,0,0,321666,es,"Arnulfo Rubio smuggles weapons from Arizona to Mexico for a drug cartel, but he is being investigated by agent Harris. When agent Harris blows his covers, he and Arnulfo end up in a journey where he will be the hostage of this young criminal.",1.901321,/fU4Air3f5YbSfnOAXDrtd8bsAAY.jpg,2016-07-15,2016,600 Miles,6.2
129,18,0,0,0,0,339984,en,A faith based movie. A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. Based on the book 'Three Miracles From Heaven' by Christy Beam.,1.900261,/3sPIq0Uqe8SN5T0Pq7vUOFLb2Bk.jpg,2016-03-17,2016,Miracles from Heaven,6.7
130,18,10749,0,0,0,425895,en,"In the world of semi-pro basketball, a beautiful bookie recruits a naïve but promising player to the underworld of game-fixing.",1.894176,/lt03HzS8tfDg5ipUQcLqIRNs0sC.jpg,2016-11-14,2016,Tisay,0.0
131,35,18,9648,0,0,291264,en,A brother and sister return to their family home in search of their world famous parents who have disappeared.,1.892003,/wunpC0IaKqQ0LbI159tmBtzfrYA.jpg,2016-04-16,2016,The Family Fang,5.8
132,18,80,53,0,0,331962,en,"After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",1.891022,/9oQnIsNpxNK1JjSTRhn1kobIHU8.jpg,2016-01-22,2016,Exposed,4.4
133,18,0,0,0,0,340611,en,"In 1951, Marcus Messner, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with anti-Semitism, sexual repression, and the ongoing Korean War.",1.872229,/tAnm6pUTSkCxmvzfLWV4VJbHwSt.jpg,2016-07-29,2016,Indignation,7.0
134,18,0,0,0,0,332979,en,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",1.871169,/2mfT0WQ98TVWnSsVStHJEBgQi8p.jpg,2016-11-04,2016,Bleed for This,6.7
